"date","country","city","variable","count","min","max","median","variance","sd","completeness_score","30_day_rolling_avg","z_score_all","z_score_city","over_who_limit","avg_time_24h","avg_time_8h","monthly_percent_exceeded","avg_magnitude","magnitude_score"
"2020-01-29","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","94.03","1.66","3.59",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-28","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","94.35","1.67","3.61",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-27","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","94.66","1.67","3.62",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-26","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","94.98","1.68","3.63",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-25","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","95.30","1.69","3.65",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-24","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","95.61","1.69","3.66",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-23","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","95.93","1.70","3.68",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-22","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","96.25","1.70","3.69",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-21","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","96.56","1.71","3.71",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-20","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","86.96","1.51","3.27",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-19","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","83.58","1.44","3.12",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-18","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","84.89","1.47","3.18",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-17","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","78.36","1.33","2.88",NULL,NULL,NULL,NULL,NULL,NULL
"2020-01-16","BA","Zenica","precipitation",9999,"0","0","0","0","0.00","0.00","72.76","1.22","2.63",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-18","AU","Melbourne","precipitation",9999,"0","0","0","0","0.00","0.29","472.78","9.49","2.64",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-17","AU","Melbourne","precipitation",9999,"0","0","0","0","0.00","0.29","500.59","10.07","2.82",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-16","AU","Melbourne","precipitation",9999,"0","0","0","0","0.00","0.29","531.87","10.71","3.02",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-15","AU","Melbourne","precipitation",9999,"0","0","0","0","0.00","0.29","567.33","11.45","3.25",NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-14","AU","Melbourne","precipitation",9999,"0","0","0","0","0.00","0.29","607.86","12.29","3.52",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-16","JP","Kanazawa","precipitation",9999,"0","0","0","0","0.00","0.29","42.89","0.60","2.59",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-19","JP","Kanazawa","precipitation",9999,"0","0","0","0","0.00","0.29","45.22","0.65","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-18","JP","Kanazawa","precipitation",9999,"0","0","0","0","0.00","0.29","46.27","0.67","2.84",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-17","JP","Kanazawa","precipitation",9999,"0","0","0","0","0.00","0.29","44.51","0.63","2.71",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-16","JP","Ōita","precipitation",9999,"0","0","0","0","0.00","0.03","48.85","0.72","2.58",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-17","JP","Ōita","precipitation",9999,"0","0","0","0","0.00","0.03","51.74","0.78","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-18","JP","Ōita","precipitation",9999,"0","0","0","0","0.00","0.03","54.99","0.85","3.00",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-19","JP","Ōita","precipitation",9999,"0","0","0","0","0.00","0.03","58.68","0.93","3.24",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-20","JP","Ōita","precipitation",9999,"0","0","0","0","0.00","0.03","62.90","1.02","3.53",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-21","JP","Ōita","precipitation",9999,"0","0","0","0","0.00","0.03","67.77","1.12","3.85",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-22","JP","Ōita","precipitation",9999,"0","0","0","0","0.00","0.03","73.46","1.23","4.24",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-23","JP","Ōita","precipitation",9999,"0","0","0","0","0.00","0.03","69.94","1.16","4.00",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-24","JP","Ōita","precipitation",9999,"0","0","0","0","0.00","0.03","65.82","1.08","3.72",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-25","JP","Ōita","precipitation",9999,"0","0","0","0","0.00","0.03","60.90","0.97","3.39",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-26","JP","Ōita","precipitation",9999,"0","0","0","0","0.00","0.03","54.89","0.85","2.99",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-16","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","93.44","1.65","3.49",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-25","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","77.98","1.33","2.71",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-24","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","81.44","1.40","2.89",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-23","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","84.11","1.45","3.02",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-22","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","86.25","1.50","3.13",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-21","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","88.00","1.53","3.22",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-20","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","89.45","1.56","3.29",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-19","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","90.68","1.59","3.35",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-18","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","91.73","1.61","3.40",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-17","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","92.64","1.63","3.45",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-03","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","88.12","1.54","3.22",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-04","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","91.17","1.60","3.37",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-05","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","94.47","1.67","3.54",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-06","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","98.02","1.74","3.72",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-07","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","97.73","1.74","3.70",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-08","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","97.41","1.73","3.69",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-09","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","97.07","1.72","3.67",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-10","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","96.69","1.71","3.65",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-11","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","96.28","1.71","3.63",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-12","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","95.83","1.70","3.61",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-13","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","95.33","1.69","3.58",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-14","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","94.77","1.67","3.55",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-15","JP","Osaka","precipitation",9999,"0","0","0","0","0.00","0.06","94.14","1.66","3.52",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-28","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","47.30","0.69","3.13",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-26","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","64.35","1.05","4.49",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-25","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","69.74","1.16","4.92",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-24","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","74.01","1.24","5.26",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-23","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","77.51","1.32","5.54",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-22","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","70.23","1.17","4.96",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-21","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","64.20","1.04","4.48",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-20","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","59.12","0.94","4.07",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-19","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","54.79","0.85","3.73",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-18","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","51.05","0.77","3.43",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-17","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","47.79","0.70","3.17",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-16","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","44.92","0.64","2.94",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-15","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","42.37","0.59","2.74",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-14","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","42.85","0.60","2.77",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-13","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","42.96","0.60","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-12","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","42.75","0.60","2.77",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-11","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","42.28","0.59","2.73",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-10","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","41.57","0.57","2.67",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-09","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","40.65","0.55","2.60",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-08","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","39.55","0.53","2.51",NULL,NULL,NULL,NULL,NULL,NULL
"2022-01-27","JP","Yokohama","precipitation",9999,"0","0","0","0","0.00","0.06","57.24","0.90","3.92",NULL,NULL,NULL,NULL,NULL,NULL
"2023-01-19","CN","Qiqihar","precipitation",9999,"0","0","0","0","0.00","0.10","59.76","0.95","2.64",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-23","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","70.71","1.18","3.76",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-24","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","66.00","1.08","3.45",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-25","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","59.40","0.94","3.02",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-17","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","68.54","1.13","3.62",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-16","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","63.64","1.03","3.29",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-15","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","59.40","0.94","3.02",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-14","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","55.69","0.87","2.77",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-13","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","52.41","0.80","2.56",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-18","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","74.25","1.25","3.99",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-19","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","81.00","1.39","4.44",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-20","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","79.20","1.35","4.32",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-21","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","77.00","1.31","4.17",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-22","JP","Sapporo","precipitation",9999,"0","0","0","0","0.00","0.00","74.25","1.25","3.99",NULL,NULL,NULL,NULL,NULL,NULL
"2023-12-09","TR","Ankara","precipitation",9999,"0","0","0","0","0.00","0.55","78.79","1.34","3.17",NULL,NULL,NULL,NULL,NULL,NULL
"2023-12-10","TR","Ankara","precipitation",9999,"0","0","0","0","0.00","0.55","72.07","1.20","2.82",NULL,NULL,NULL,NULL,NULL,NULL
"2023-12-11","TR","Ankara","precipitation",9999,"0","0","0","0","0.00","0.55","66.41","1.09","2.54",NULL,NULL,NULL,NULL,NULL,NULL
"2022-12-12","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.61","33.50","0.41","2.56",NULL,NULL,NULL,NULL,NULL,NULL
"2022-12-11","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.61","34.46","0.43","2.66",NULL,NULL,NULL,NULL,NULL,NULL
"2022-12-10","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.61","35.48","0.45","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2022-12-09","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.61","36.56","0.47","2.86",NULL,NULL,NULL,NULL,NULL,NULL
"2021-12-28","RO","Timişoara","precipitation",9999,"0","0","0","0","0.00","0.23","34.73","0.43","2.62",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-25","CN","Shijiazhuang","precipitation",9999,"0","0","0","0","0.00","0.32","33.02","0.40","2.53",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-24","CN","Shijiazhuang","precipitation",9999,"0","0","0","0","0.00","0.32","34.40","0.43","2.65",NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-23","CN","Shijiazhuang","precipitation",9999,"0","0","0","0","0.00","0.32","35.90","0.46","2.78",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-16","JP","Kyoto","precipitation",9999,"0","0","0","0","0.00","0.00","59.19","0.94","2.61",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-17","JP","Kyoto","precipitation",9999,"0","0","0","0","0.00","0.00","63.74","1.03","2.91",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-18","JP","Kyoto","precipitation",9999,"0","0","0","0","0.00","0.00","69.06","1.14","3.25",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-19","JP","Kyoto","precipitation",9999,"0","0","0","0","0.00","0.00","75.33","1.27","3.65",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-20","JP","Kyoto","precipitation",9999,"0","0","0","0","0.00","0.00","72.97","1.22","3.50",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-21","JP","Kyoto","precipitation",9999,"0","0","0","0","0.00","0.00","70.27","1.17","3.33",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-22","JP","Kyoto","precipitation",9999,"0","0","0","0","0.00","0.00","67.11","1.10","3.12",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-23","JP","Kyoto","precipitation",9999,"0","0","0","0","0.00","0.00","63.29","1.02","2.88",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-24","JP","Kyoto","precipitation",9999,"0","0","0","0","0.00","0.00","58.50","0.92","2.57",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-15","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","61.24","0.98","3.11",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-13","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","55.44","0.86","2.75",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-12","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","52.93","0.81","2.60",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-16","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","64.59","1.05","3.32",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-27","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","53.33","0.82","2.62",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-26","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","60.66","0.97","3.08",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-25","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","66.38","1.09","3.43",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-24","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","70.97","1.18","3.72",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-23","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","69.68","1.16","3.64",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-22","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","63.95","1.04","3.28",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-21","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","60.53","0.97","3.07",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-20","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","58.91","0.93","2.97",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-19","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","58.76","0.93","2.96",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-18","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","59.78","0.95","3.02",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-17","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","61.78","0.99","3.15",NULL,NULL,NULL,NULL,NULL,NULL
"2020-12-14","CN","Changsha","precipitation",9999,"0","0","0","0","0.00","0.10","58.20","0.92","2.93",NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-09","CN","Xining","precipitation",9999,"0","0","0","0","0.00","0.55","79.07","1.35","2.77",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-11","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","43.76","0.62","3.56",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-10","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","44.36","0.63","3.61",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-08","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","44.07","0.63","3.59",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-07","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","43.23","0.61","3.50",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-06","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","42.42","0.59","3.43",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-05","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","41.63","0.58","3.35",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-04","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","40.87","0.56","3.28",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-03","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","40.14","0.54","3.21",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-02","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","39.44","0.53","3.14",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-01","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","38.76","0.52","3.07",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-12","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","42.61","0.60","3.44",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-13","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","40.89","0.56","3.28",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-14","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","38.55","0.51","3.05",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-15","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","35.55","0.45","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2022-11-09","JP","Hiroshima","precipitation",9999,"0","0","0","0","0.00","0.27","44.46","0.63","3.62",NULL,NULL,NULL,NULL,NULL,NULL
"2020-11-30","RO","Ploieşti","precipitation",9999,"0","0","0","0","0.00","0.57","50.34","0.76","2.66",NULL,NULL,NULL,NULL,NULL,NULL
"2020-11-29","RO","Ploieşti","precipitation",9999,"0","0","0","0","0.00","0.57","51.18","0.77","2.71",NULL,NULL,NULL,NULL,NULL,NULL
"2020-11-28","RO","Ploieşti","precipitation",9999,"0","0","0","0","0.00","0.57","52.05","0.79","2.76",NULL,NULL,NULL,NULL,NULL,NULL
"2020-11-27","RO","Ploieşti","precipitation",9999,"0","0","0","0","0.00","0.57","52.94","0.81","2.82",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-11","JP","Chiba","precipitation",9999,"0","0","0","0","0.00","0.68","49.94","0.75","2.81",NULL,NULL,NULL,NULL,NULL,NULL
"2021-02-12","JP","Chiba","precipitation",9999,"0","0","0","0","0.00","0.68","47.32","0.69","2.62",NULL,NULL,NULL,NULL,NULL,NULL
"2020-11-20","RO","Piteşti","precipitation",9999,"0","0","0","0","0.00","0.43","58.51","0.92","3.07",NULL,NULL,NULL,NULL,NULL,NULL
"2020-11-21","RO","Piteşti","precipitation",9999,"0","0","0","0","0.00","0.43","58.73","0.93","3.09",NULL,NULL,NULL,NULL,NULL,NULL
"2020-11-22","RO","Piteşti","precipitation",9999,"0","0","0","0","0.00","0.43","58.95","0.93","3.10",NULL,NULL,NULL,NULL,NULL,NULL
"2020-11-23","RO","Piteşti","precipitation",9999,"0","0","0","0","0.00","0.43","59.17","0.94","3.12",NULL,NULL,NULL,NULL,NULL,NULL
